service_id,date,exception_type
4_1098_2036_4_226_8,20250417,1
4_1098_2036_4_226_8,20250418,1
4_1098_2036_4_226_8,20250501,1
4_1098_2036_4_226_8,20250815,1
4_1098_2036_4_226_8,20251013,1
4_1098_2036_4_226_8,20251101,1
4_1098_2036_4_226_8,20251206,1
4_1098_2036_4_226_8,20251208,1
4_1098_2036_4_226_8,20251225,1
4_1098_2037_4_227_8,20250101,1
4_1098_2037_4_227_8,20250106,1
4_1098_2037_4_227_8,20250228,1
4_1098_2037_4_227_8,20250417,1
4_1098_2037_4_227_8,20250418,1
4_1098_2037_4_227_8,20250501,1
4_1098_2037_4_227_8,20250815,1
4_1098_2037_4_227_8,20251013,1
4_1098_2037_4_227_8,20251101,1
4_1098_2037_4_227_8,20251206,1
4_1098_2037_4_227_8,20251208,1
4_1098_2037_4_227_8,20251225,1
4_1329_2215_4_12_8,20250101,1
4_1329_2215_4_12_8,20250106,1
4_1329_2215_4_12_8,20250228,1
4_1329_2215_4_12_8,20250417,1
4_1329_2215_4_12_8,20250418,1
4_1329_2215_4_12_8,20250501,1
4_1329_2215_4_12_8,20250815,1
4_1329_2215_4_12_8,20251013,1
4_1329_2215_4_12_8,20251101,1
4_1329_2215_4_12_8,20251206,1
4_1329_2215_4_12_8,20251208,1
4_1329_2215_4_12_8,20251225,1
4_1338_2231_4_11_6,20250101,1
4_1338_2231_4_11_6,20250106,1
4_1338_2231_4_11_6,20250228,1
4_1338_2231_4_11_6,20250417,1
4_1338_2231_4_11_6,20250418,1
4_1338_2231_4_11_6,20250501,1
4_1338_2231_4_11_6,20250815,1
4_1338_2231_4_11_6,20251013,1
4_1338_2231_4_11_6,20251101,1
4_1338_2231_4_11_6,20251206,1
4_1338_2231_4_11_6,20251208,1
4_1338_2231_4_11_6,20251225,1
4_1363_2297_4_253_8,20250101,1
4_1363_2297_4_253_8,20250106,1
4_1363_2297_4_253_8,20250228,1
4_1363_2297_4_253_8,20250417,1
4_1363_2297_4_253_8,20250418,1
4_1363_2297_4_253_8,20250501,1
4_1363_2297_4_253_8,20250815,1
4_1363_2297_4_253_8,20251013,1
4_1363_2297_4_253_8,20251101,1
4_1363_2297_4_253_8,20251206,1
4_1363_2297_4_253_8,20251208,1
4_1363_2297_4_253_8,20251225,1
4_1379_2314_4_15_3,20250101,1
4_1379_2314_4_15_3,20250106,1
4_1379_2314_4_15_3,20250228,1
4_1379_2314_4_15_3,20250417,1
4_1379_2314_4_15_3,20250418,1
4_1379_2314_4_15_3,20250501,1
4_1379_2314_4_15_3,20250815,1
4_1379_2314_4_15_3,20251013,1
4_1379_2314_4_15_3,20251101,1
4_1379_2314_4_15_3,20251206,1
4_1379_2314_4_15_3,20251208,1
4_1379_2314_4_15_3,20251225,1
4_1382_2330_19_214_3,20250101,1
4_1382_2330_19_214_3,20250106,1
4_1382_2330_19_214_3,20250228,1
4_1382_2330_19_214_3,20250417,1
4_1382_2330_19_214_3,20250418,1
4_1382_2330_19_214_3,20250501,1
4_1382_2330_19_214_3,20250815,1
4_1382_2330_19_214_3,20251013,1
4_1382_2330_19_214_3,20251101,1
4_1382_2330_19_214_3,20251206,1
4_1382_2330_19_214_3,20251208,1
4_1382_2330_19_214_3,20251225,1
4_1448_2402_11_115_8,20250101,1
4_1448_2402_11_115_8,20250106,1
4_1448_2402_11_115_8,20250228,1
4_1448_2402_11_115_8,20250417,1
4_1448_2402_11_115_8,20250418,1
4_1448_2402_11_115_8,20250501,1
4_1448_2402_11_115_8,20250815,1
4_1448_2402_11_115_8,20251013,1
4_1448_2402_11_115_8,20251101,1
4_1448_2402_11_115_8,20251206,1
4_1448_2402_11_115_8,20251208,1
4_1448_2402_11_115_8,20251225,1
4_1477_2476_8_276_3,20250101,1
4_1477_2476_8_276_3,20250106,1
4_1477_2476_8_276_3,20250228,1
4_1477_2476_8_276_3,20250417,1
4_1477_2476_8_276_3,20250418,1
4_1477_2476_8_276_3,20250501,1
4_1477_2476_8_276_3,20250815,1
4_1477_2476_8_276_3,20251013,1
4_1477_2476_8_276_3,20251101,1
4_1477_2476_8_276_3,20251206,1
4_1477_2476_8_276_3,20251208,1
4_1477_2476_8_276_3,20251225,1
4_1487_2490_11_281_8,20250101,1
4_1487_2490_11_281_8,20250106,1
4_1487_2490_11_281_8,20250228,1
4_1487_2490_11_281_8,20250417,1
4_1487_2490_11_281_8,20250418,1
4_1487_2490_11_281_8,20250501,1
4_1487_2490_11_281_8,20250815,1
4_1487_2490_11_281_8,20251013,1
4_1487_2490_11_281_8,20251101,1
4_1487_2490_11_281_8,20251206,1
4_1487_2490_11_281_8,20251208,1
4_1487_2490_11_281_8,20251225,1
4_1488_2494_11_282_8,20250101,1
4_1488_2494_11_282_8,20250106,1
4_1488_2494_11_282_8,20250228,1
4_1488_2494_11_282_8,20250417,1
4_1488_2494_11_282_8,20250418,1
4_1488_2494_11_282_8,20250501,1
4_1488_2494_11_282_8,20250815,1
4_1488_2494_11_282_8,20251013,1
4_1488_2494_11_282_8,20251101,1
4_1488_2494_11_282_8,20251206,1
4_1488_2494_11_282_8,20251208,1
4_1488_2494_11_282_8,20251225,1
4_1489_2496_11_283_8,20250101,1
4_1489_2496_11_283_8,20250106,1
4_1489_2496_11_283_8,20250228,1
4_1489_2496_11_283_8,20250417,1
4_1489_2496_11_283_8,20250418,1
4_1489_2496_11_283_8,20250501,1
4_1489_2496_11_283_8,20250815,1
4_1489_2496_11_283_8,20251013,1
4_1489_2496_11_283_8,20251101,1
4_1489_2496_11_283_8,20251206,1
4_1489_2496_11_283_8,20251208,1
4_1489_2496_11_283_8,20251225,1
4_1499_2520_4_239_8,20250101,1
4_1499_2520_4_239_8,20250106,1
4_1499_2520_4_239_8,20250228,1
4_1499_2520_4_239_8,20250417,1
4_1499_2520_4_239_8,20250418,1
4_1499_2520_4_239_8,20250501,1
4_1499_2520_4_239_8,20250815,1
4_1499_2520_4_239_8,20251013,1
4_1499_2520_4_239_8,20251101,1
4_1499_2520_4_239_8,20251206,1
4_1499_2520_4_239_8,20251208,1
4_1499_2520_4_239_8,20251225,1
4_1500_2523_4_13_3,20250101,1
4_1500_2523_4_13_3,20250106,1
4_1500_2523_4_13_3,20250228,1
4_1500_2523_4_13_3,20250417,1
4_1500_2523_4_13_3,20250418,1
4_1500_2523_4_13_3,20250501,1
4_1500_2523_4_13_3,20250815,1
4_1500_2523_4_13_3,20251013,1
4_1500_2523_4_13_3,20251101,1
4_1500_2523_4_13_3,20251206,1
4_1500_2523_4_13_3,20251208,1
4_1500_2523_4_13_3,20251225,1
4_1521_2754_11_178_3,20250101,1
4_1521_2754_11_178_3,20250106,1
4_1521_2754_11_178_3,20250228,1
4_1521_2754_11_178_3,20250417,1
4_1521_2754_11_178_3,20250418,1
4_1521_2754_11_178_3,20250501,1
4_1521_2754_11_178_3,20250815,1
4_1521_2754_11_178_3,20251013,1
4_1521_2754_11_178_3,20251101,1
4_1521_2754_11_178_3,20251206,1
4_1521_2754_11_178_3,20251208,1
4_1521_2754_11_178_3,20251225,1
4_1522_2549_11_285_6,20250101,1
4_1522_2549_11_285_6,20250106,1
4_1522_2549_11_285_6,20250228,1
4_1522_2549_11_285_6,20250417,1
4_1522_2549_11_285_6,20250418,1
4_1522_2549_11_285_6,20250501,1
4_1522_2549_11_285_6,20250815,1
4_1522_2549_11_285_6,20251013,1
4_1522_2549_11_285_6,20251101,1
4_1522_2549_11_285_6,20251206,1
4_1522_2549_11_285_6,20251208,1
4_1522_2549_11_285_6,20251225,1
4_1525_2556_4_140_6,20250101,1
4_1525_2556_4_140_6,20250106,1
4_1525_2556_4_140_6,20250228,1
4_1525_2556_4_140_6,20250417,1
4_1525_2556_4_140_6,20250418,1
4_1525_2556_4_140_6,20250501,1
4_1525_2556_4_140_6,20250815,1
4_1525_2556_4_140_6,20251013,1
4_1525_2556_4_140_6,20251101,1
4_1525_2556_4_140_6,20251206,1
4_1525_2556_4_140_6,20251208,1
4_1525_2556_4_140_6,20251225,1
4_1553_2586_11_113_3,20250101,1
4_1553_2586_11_113_3,20250106,1
4_1553_2586_11_113_3,20250228,1
4_1553_2586_11_113_3,20250417,1
4_1553_2586_11_113_3,20250418,1
4_1553_2586_11_113_3,20250501,1
4_1553_2586_11_113_3,20250815,1
4_1553_2586_11_113_3,20251013,1
4_1553_2586_11_113_3,20251101,1
4_1553_2586_11_113_3,20251206,1
4_1553_2586_11_113_3,20251208,1
4_1553_2586_11_113_3,20251225,1
4_1554_2383_20_230_6,20250101,1
4_1554_2383_20_230_6,20250106,1
4_1554_2383_20_230_6,20250228,1
4_1554_2383_20_230_6,20250417,1
4_1554_2383_20_230_6,20250418,1
4_1554_2383_20_230_6,20250501,1
4_1554_2383_20_230_6,20250815,1
4_1554_2383_20_230_6,20251013,1
4_1554_2383_20_230_6,20251101,1
4_1554_2383_20_230_6,20251206,1
4_1554_2383_20_230_6,20251208,1
4_1554_2383_20_230_6,20251225,1
4_1564_2338_4_201_6,20250101,1
4_1564_2338_4_201_6,20250106,1
4_1564_2338_4_201_6,20250228,1
4_1564_2338_4_201_6,20250417,1
4_1564_2338_4_201_6,20250418,1
4_1564_2338_4_201_6,20250501,1
4_1564_2338_4_201_6,20250815,1
4_1564_2338_4_201_6,20251013,1
4_1564_2338_4_201_6,20251101,1
4_1564_2338_4_201_6,20251206,1
4_1564_2338_4_201_6,20251208,1
4_1564_2338_4_201_6,20251225,1
4_1583_2621_4_16_8,20250101,1
4_1583_2621_4_16_8,20250106,1
4_1583_2621_4_16_8,20250228,1
4_1583_2621_4_16_8,20250417,1
4_1583_2621_4_16_8,20250418,1
4_1583_2621_4_16_8,20250501,1
4_1583_2621_4_16_8,20250815,1
4_1583_2621_4_16_8,20251013,1
4_1583_2621_4_16_8,20251101,1
4_1583_2621_4_16_8,20251206,1
4_1583_2621_4_16_8,20251208,1
4_1583_2621_4_16_8,20251225,1
4_1616_2704_4_238_8,20250101,1
4_1616_2704_4_238_8,20250106,1
4_1616_2704_4_238_8,20250228,1
4_1616_2704_4_238_8,20250417,1
4_1616_2704_4_238_8,20250418,1
4_1616_2704_4_238_8,20250501,1
4_1616_2704_4_238_8,20250815,1
4_1616_2704_4_238_8,20251013,1
4_1616_2704_4_238_8,20251101,1
4_1616_2704_4_238_8,20251206,1
4_1616_2704_4_238_8,20251208,1
4_1616_2704_4_238_8,20251225,1
4_1617_2707_5_96_3,20250101,1
4_1617_2707_5_96_3,20250106,1
4_1617_2707_5_96_3,20250228,1
4_1617_2707_5_96_3,20250417,1
4_1617_2707_5_96_3,20250418,1
4_1617_2707_5_96_3,20250501,1
4_1617_2707_5_96_3,20250815,1
4_1617_2707_5_96_3,20251013,1
4_1617_2707_5_96_3,20251101,1
4_1617_2707_5_96_3,20251206,1
4_1617_2707_5_96_3,20251208,1
4_1617_2707_5_96_3,20251225,1
4_1620_2713_4_14_6,20250101,1
4_1620_2713_4_14_6,20250106,1
4_1620_2713_4_14_6,20250228,1
4_1620_2713_4_14_6,20250417,1
4_1620_2713_4_14_6,20250418,1
4_1620_2713_4_14_6,20250501,1
4_1620_2713_4_14_6,20250815,1
4_1620_2713_4_14_6,20251013,1
4_1620_2713_4_14_6,20251101,1
4_1620_2713_4_14_6,20251206,1
4_1620_2713_4_14_6,20251208,1
4_1620_2713_4_14_6,20251225,1
4_1620_2714_4_3_6,20250101,1
4_1620_2714_4_3_6,20250106,1
4_1620_2714_4_3_6,20250228,1
4_1620_2714_4_3_6,20250417,1
4_1620_2714_4_3_6,20250418,1
4_1620_2714_4_3_6,20250501,1
4_1620_2714_4_3_6,20250815,1
4_1620_2714_4_3_6,20251013,1
4_1620_2714_4_3_6,20251101,1
4_1620_2714_4_3_6,20251206,1
4_1620_2714_4_3_6,20251208,1
4_1620_2714_4_3_6,20251225,1
4_1620_2715_4_9_6,20250101,1
4_1620_2715_4_9_6,20250106,1
4_1620_2715_4_9_6,20250228,1
4_1620_2715_4_9_6,20250417,1
4_1620_2715_4_9_6,20250418,1
4_1620_2715_4_9_6,20250501,1
4_1620_2715_4_9_6,20250815,1
4_1620_2715_4_9_6,20251013,1
4_1620_2715_4_9_6,20251101,1
4_1620_2715_4_9_6,20251206,1
4_1620_2715_4_9_6,20251208,1
4_1620_2715_4_9_6,20251225,1
4_1621_2717_4_10_3,20250101,1
4_1621_2717_4_10_3,20250106,1
4_1621_2717_4_10_3,20250228,1
4_1621_2717_4_10_3,20250417,1
4_1621_2717_4_10_3,20250418,1
4_1621_2717_4_10_3,20250501,1
4_1621_2717_4_10_3,20250815,1
4_1621_2717_4_10_3,20251013,1
4_1621_2717_4_10_3,20251101,1
4_1621_2717_4_10_3,20251206,1
4_1621_2717_4_10_3,20251208,1
4_1621_2717_4_10_3,20251225,1
4_1623_2294_14_191_90,20250101,1
4_1623_2294_14_191_90,20250106,1
4_1623_2294_14_191_90,20250228,1
4_1623_2294_14_191_90,20250417,1
4_1623_2294_14_191_90,20250418,1
4_1623_2294_14_191_90,20250501,1
4_1623_2294_14_191_90,20250815,1
4_1623_2294_14_191_90,20251013,1
4_1623_2294_14_191_90,20251101,1
4_1623_2294_14_191_90,20251206,1
4_1623_2294_14_191_90,20251208,1
4_1623_2294_14_191_90,20251225,1
4_1624_2409_14_191_90,20250101,1
4_1624_2409_14_191_90,20250106,1
4_1624_2409_14_191_90,20250228,1
4_1624_2409_14_191_90,20250417,1
4_1624_2409_14_191_90,20250418,1
4_1624_2409_14_191_90,20250501,1
4_1624_2409_14_191_90,20250815,1
4_1624_2409_14_191_90,20251013,1
4_1624_2409_14_191_90,20251101,1
4_1624_2409_14_191_90,20251206,1
4_1624_2409_14_191_90,20251208,1
4_1624_2409_14_191_90,20251225,1
4_1627_2726_4_4_6,20250101,1
4_1627_2726_4_4_6,20250106,1
4_1627_2726_4_4_6,20250228,1
4_1627_2726_4_4_6,20250417,1
4_1627_2726_4_4_6,20250418,1
4_1627_2726_4_4_6,20250501,1
4_1627_2726_4_4_6,20250815,1
4_1627_2726_4_4_6,20251013,1
4_1627_2726_4_4_6,20251101,1
4_1627_2726_4_4_6,20251206,1
4_1627_2726_4_4_6,20251208,1
4_1627_2726_4_4_6,20251225,1
4_1648_2753_4_17_3,20250101,1
4_1648_2753_4_17_3,20250106,1
4_1648_2753_4_17_3,20250228,1
4_1648_2753_4_17_3,20250417,1
4_1648_2753_4_17_3,20250418,1
4_1648_2753_4_17_3,20250501,1
4_1648_2753_4_17_3,20250815,1
4_1648_2753_4_17_3,20251013,1
4_1648_2753_4_17_3,20251101,1
4_1648_2753_4_17_3,20251206,1
4_1648_2753_4_17_3,20251208,1
4_1648_2753_4_17_3,20251225,1
4_1650_2759_4_18_3,20250101,1
4_1650_2759_4_18_3,20250106,1
4_1650_2759_4_18_3,20250228,1
4_1650_2759_4_18_3,20250417,1
4_1650_2759_4_18_3,20250418,1
4_1650_2759_4_18_3,20250501,1
4_1650_2759_4_18_3,20250815,1
4_1650_2759_4_18_3,20251013,1
4_1650_2759_4_18_3,20251101,1
4_1650_2759_4_18_3,20251206,1
4_1650_2759_4_18_3,20251208,1
4_1650_2759_4_18_3,20251225,1
4_1651_2761_4_23_6,20250101,1
4_1651_2761_4_23_6,20250106,1
4_1651_2761_4_23_6,20250228,1
4_1651_2761_4_23_6,20250417,1
4_1651_2761_4_23_6,20250418,1
4_1651_2761_4_23_6,20250501,1
4_1651_2761_4_23_6,20250815,1
4_1651_2761_4_23_6,20251013,1
4_1651_2761_4_23_6,20251101,1
4_1651_2761_4_23_6,20251206,1
4_1651_2761_4_23_6,20251208,1
4_1651_2761_4_23_6,20251225,1
4_1653_2764_4_163_6,20250101,1
4_1653_2764_4_163_6,20250106,1
4_1653_2764_4_163_6,20250228,1
4_1653_2764_4_163_6,20250417,1
4_1653_2764_4_163_6,20250418,1
4_1653_2764_4_163_6,20250501,1
4_1653_2764_4_163_6,20250815,1
4_1653_2764_4_163_6,20251013,1
4_1653_2764_4_163_6,20251101,1
4_1653_2764_4_163_6,20251206,1
4_1653_2764_4_163_6,20251208,1
4_1653_2764_4_163_6,20251225,1
4_1654_2336_4_1_3,20250101,1
4_1654_2336_4_1_3,20250106,1
4_1654_2336_4_1_3,20250228,1
4_1654_2336_4_1_3,20250417,1
4_1654_2336_4_1_3,20250418,1
4_1654_2336_4_1_3,20250501,1
4_1654_2336_4_1_3,20250815,1
4_1654_2336_4_1_3,20251013,1
4_1654_2336_4_1_3,20251101,1
4_1654_2336_4_1_3,20251206,1
4_1654_2336_4_1_3,20251208,1
4_1654_2336_4_1_3,20251225,1
4_1661_2543_11_177_3,20250101,1
4_1661_2543_11_177_3,20250106,1
4_1661_2543_11_177_3,20250228,1
4_1661_2543_11_177_3,20250417,1
4_1661_2543_11_177_3,20250418,1
4_1661_2543_11_177_3,20250501,1
4_1661_2543_11_177_3,20250815,1
4_1661_2543_11_177_3,20251013,1
4_1661_2543_11_177_3,20251101,1
4_1661_2543_11_177_3,20251206,1
4_1661_2543_11_177_3,20251208,1
4_1661_2543_11_177_3,20251225,1
4_1664_2774_4_243_3,20250101,1
4_1664_2774_4_243_3,20250106,1
4_1664_2774_4_243_3,20250228,1
4_1664_2774_4_243_3,20250417,1
4_1664_2774_4_243_3,20250418,1
4_1664_2774_4_243_3,20250501,1
4_1664_2774_4_243_3,20250815,1
4_1664_2774_4_243_3,20251013,1
4_1664_2774_4_243_3,20251101,1
4_1664_2774_4_243_3,20251206,1
4_1664_2774_4_243_3,20251208,1
4_1664_2774_4_243_3,20251225,1
4_1667_339_11_148_3,20250101,1
4_1667_339_11_148_3,20250106,1
4_1667_339_11_148_3,20250228,1
4_1667_339_11_148_3,20250417,1
4_1667_339_11_148_3,20250418,1
4_1667_339_11_148_3,20250501,1
4_1667_339_11_148_3,20250815,1
4_1667_339_11_148_3,20251013,1
4_1667_339_11_148_3,20251101,1
4_1667_339_11_148_3,20251206,1
4_1667_339_11_148_3,20251208,1
4_1667_339_11_148_3,20251225,1
4_1668_352_8_91_3,20250101,1
4_1668_352_8_91_3,20250106,1
4_1668_352_8_91_3,20250228,1
4_1668_352_8_91_3,20250417,1
4_1668_352_8_91_3,20250418,1
4_1668_352_8_91_3,20250501,1
4_1668_352_8_91_3,20250815,1
4_1668_352_8_91_3,20251013,1
4_1668_352_8_91_3,20251101,1
4_1668_352_8_91_3,20251206,1
4_1668_352_8_91_3,20251208,1
4_1668_352_8_91_3,20251225,1
4_1672_2780_4_8_8,20250101,1
4_1672_2780_4_8_8,20250106,1
4_1672_2780_4_8_8,20250228,1
4_1672_2780_4_8_8,20250417,1
4_1672_2780_4_8_8,20250418,1
4_1672_2780_4_8_8,20250501,1
4_1672_2780_4_8_8,20250815,1
4_1672_2780_4_8_8,20251013,1
4_1672_2780_4_8_8,20251101,1
4_1672_2780_4_8_8,20251206,1
4_1672_2780_4_8_8,20251208,1
4_1672_2780_4_8_8,20251225,1
4_1673_2784_4_21_3,20250101,1
4_1673_2784_4_21_3,20250106,1
4_1673_2784_4_21_3,20250228,1
4_1673_2784_4_21_3,20250417,1
4_1673_2784_4_21_3,20250418,1
4_1673_2784_4_21_3,20250501,1
4_1673_2784_4_21_3,20250815,1
4_1673_2784_4_21_3,20251013,1
4_1673_2784_4_21_3,20251101,1
4_1673_2784_4_21_3,20251206,1
4_1673_2784_4_21_3,20251208,1
4_1673_2784_4_21_3,20251225,1
4_1674_2343_4_22_3,20250101,1
4_1674_2343_4_22_3,20250106,1
4_1674_2343_4_22_3,20250228,1
4_1674_2343_4_22_3,20250417,1
4_1674_2343_4_22_3,20250418,1
4_1674_2343_4_22_3,20250501,1
4_1674_2343_4_22_3,20250815,1
4_1674_2343_4_22_3,20251013,1
4_1674_2343_4_22_3,20251101,1
4_1674_2343_4_22_3,20251206,1
4_1674_2343_4_22_3,20251208,1
4_1674_2343_4_22_3,20251225,1
4_1676_2787_11_176_6,20250101,1
4_1676_2787_11_176_6,20250106,1
4_1676_2787_11_176_6,20250228,1
4_1676_2787_11_176_6,20250417,1
4_1676_2787_11_176_6,20250418,1
4_1676_2787_11_176_6,20250501,1
4_1676_2787_11_176_6,20250815,1
4_1676_2787_11_176_6,20251013,1
4_1676_2787_11_176_6,20251101,1
4_1676_2787_11_176_6,20251206,1
4_1676_2787_11_176_6,20251208,1
4_1676_2787_11_176_6,20251225,1
4_1678_2788_4_25_8,20250101,1
4_1678_2788_4_25_8,20250106,1
4_1678_2788_4_25_8,20250228,1
4_1678_2788_4_25_8,20250417,1
4_1678_2788_4_25_8,20250418,1
4_1678_2788_4_25_8,20250501,1
4_1678_2788_4_25_8,20250815,1
4_1678_2788_4_25_8,20251013,1
4_1678_2788_4_25_8,20251101,1
4_1678_2788_4_25_8,20251206,1
4_1678_2788_4_25_8,20251208,1
4_1678_2788_4_25_8,20251225,1
4_1682_2797_4_19_3,20250101,1
4_1682_2797_4_19_3,20250106,1
4_1682_2797_4_19_3,20250228,1
4_1682_2797_4_19_3,20250417,1
4_1682_2797_4_19_3,20250418,1
4_1682_2797_4_19_3,20250501,1
4_1682_2797_4_19_3,20250815,1
4_1682_2797_4_19_3,20251013,1
4_1682_2797_4_19_3,20251101,1
4_1682_2797_4_19_3,20251206,1
4_1682_2797_4_19_3,20251208,1
4_1682_2797_4_19_3,20251225,1
4_1686_2803_8_89_3,20250101,1
4_1686_2803_8_89_3,20250106,1
4_1686_2803_8_89_3,20250228,1
4_1686_2803_8_89_3,20250417,1
4_1686_2803_8_89_3,20250418,1
4_1686_2803_8_89_3,20250501,1
4_1686_2803_8_89_3,20250815,1
4_1686_2803_8_89_3,20251013,1
4_1686_2803_8_89_3,20251101,1
4_1686_2803_8_89_3,20251206,1
4_1686_2803_8_89_3,20251208,1
4_1686_2803_8_89_3,20251225,1
4_1709_612_18_186_3,20250101,1
4_1709_612_18_186_3,20250106,1
4_1709_612_18_186_3,20250228,1
4_1709_612_18_186_3,20250417,1
4_1709_612_18_186_3,20250418,1
4_1709_612_18_186_3,20250501,1
4_1709_612_18_186_3,20250815,1
4_1709_612_18_186_3,20251013,1
4_1709_612_18_186_3,20251101,1
4_1709_612_18_186_3,20251206,1
4_1709_612_18_186_3,20251208,1
4_1709_612_18_186_3,20251225,1
4_1709_723_18_185_3,20250101,1
4_1709_723_18_185_3,20250106,1
4_1709_723_18_185_3,20250228,1
4_1709_723_18_185_3,20250417,1
4_1709_723_18_185_3,20250418,1
4_1709_723_18_185_3,20250501,1
4_1709_723_18_185_3,20250815,1
4_1709_723_18_185_3,20251013,1
4_1709_723_18_185_3,20251101,1
4_1709_723_18_185_3,20251206,1
4_1709_723_18_185_3,20251208,1
4_1709_723_18_185_3,20251225,1
4_1711_1222_15_160_6,20250101,1
4_1711_1222_15_160_6,20250106,1
4_1711_1222_15_160_6,20250228,1
4_1711_1222_15_160_6,20250417,1
4_1711_1222_15_160_6,20250418,1
4_1711_1222_15_160_6,20250501,1
4_1711_1222_15_160_6,20250815,1
4_1711_1222_15_160_6,20251013,1
4_1711_1222_15_160_6,20251101,1
4_1711_1222_15_160_6,20251206,1
4_1711_1222_15_160_6,20251208,1
4_1711_1222_15_160_6,20251225,1
4_1711_1223_15_161_6,20250101,1
4_1711_1223_15_161_6,20250106,1
4_1711_1223_15_161_6,20250228,1
4_1711_1223_15_161_6,20250417,1
4_1711_1223_15_161_6,20250418,1
4_1711_1223_15_161_6,20250501,1
4_1711_1223_15_161_6,20250815,1
4_1711_1223_15_161_6,20251013,1
4_1711_1223_15_161_6,20251101,1
4_1711_1223_15_161_6,20251206,1
4_1711_1223_15_161_6,20251208,1
4_1711_1223_15_161_6,20251225,1
4_1712_2826_4_10_3,20250101,1
4_1712_2826_4_10_3,20250106,1
4_1712_2826_4_10_3,20250228,1
4_1712_2826_4_10_3,20250417,1
4_1712_2826_4_10_3,20250418,1
4_1712_2826_4_10_3,20250501,1
4_1712_2826_4_10_3,20250815,1
4_1712_2826_4_10_3,20251013,1
4_1712_2826_4_10_3,20251101,1
4_1712_2826_4_10_3,20251206,1
4_1712_2826_4_10_3,20251208,1
4_1712_2826_4_10_3,20251225,1
4_1713_2717_4_10_3,20250101,1
4_1713_2717_4_10_3,20250106,1
4_1713_2717_4_10_3,20250228,1
4_1713_2717_4_10_3,20250417,1
4_1713_2717_4_10_3,20250418,1
4_1713_2717_4_10_3,20250501,1
4_1713_2717_4_10_3,20250815,1
4_1713_2717_4_10_3,20251013,1
4_1713_2717_4_10_3,20251101,1
4_1713_2717_4_10_3,20251206,1
4_1713_2717_4_10_3,20251208,1
4_1713_2717_4_10_3,20251225,1
4_1714_2606_4_8_8,20250101,1
4_1714_2606_4_8_8,20250106,1
4_1714_2606_4_8_8,20250228,1
4_1714_2606_4_8_8,20250417,1
4_1714_2606_4_8_8,20250418,1
4_1714_2606_4_8_8,20250501,1
4_1714_2606_4_8_8,20250815,1
4_1714_2606_4_8_8,20251013,1
4_1714_2606_4_8_8,20251101,1
4_1714_2606_4_8_8,20251206,1
4_1714_2606_4_8_8,20251208,1
4_1714_2606_4_8_8,20251225,1
4_1715_2408_4_25_8,20250101,1
4_1715_2408_4_25_8,20250106,1
4_1715_2408_4_25_8,20250228,1
4_1715_2408_4_25_8,20250417,1
4_1715_2408_4_25_8,20250418,1
4_1715_2408_4_25_8,20250501,1
4_1715_2408_4_25_8,20250815,1
4_1715_2408_4_25_8,20251013,1
4_1715_2408_4_25_8,20251101,1
4_1715_2408_4_25_8,20251206,1
4_1715_2408_4_25_8,20251208,1
4_1715_2408_4_25_8,20251225,1
7_214_369_9_32_8,20250101,1
7_214_369_9_32_8,20250106,1
7_214_369_9_32_8,20250228,1
7_214_369_9_32_8,20250501,1
7_214_369_9_32_8,20250815,1
7_214_369_9_32_8,20250417,1
7_214_369_9_32_8,20250418,1
7_214_369_9_32_8,20251013,1
7_214_369_9_32_8,20251101,1
7_214_369_9_32_8,20251206,1
7_214_369_9_32_8,20251208,1
7_214_369_9_32_8,20251225,1
7_214_369_9_35_8,20250101,1
7_214_369_9_35_8,20250106,1
7_214_369_9_35_8,20250228,1
7_214_369_9_35_8,20250501,1
7_214_369_9_35_8,20250815,1
7_214_369_9_35_8,20250417,1
7_214_369_9_35_8,20250418,1
7_214_369_9_35_8,20251013,1
7_214_369_9_35_8,20251101,1
7_214_369_9_35_8,20251206,1
7_214_369_9_35_8,20251208,1
7_214_369_9_35_8,20251225,1
7_269_487_3_62_8,20250101,1
7_269_487_3_62_8,20250106,1
7_269_487_3_62_8,20250228,1
7_269_487_3_62_8,20250501,1
7_269_487_3_62_8,20250815,1
7_269_487_3_62_8,20250417,1
7_269_487_3_62_8,20250418,1
7_269_487_3_62_8,20251013,1
7_269_487_3_62_8,20251101,1
7_269_487_3_62_8,20251206,1
7_269_487_3_62_8,20251208,1
7_269_487_3_62_8,20251225,1
7_271_490_5_72_8,20250101,1
7_271_490_5_72_8,20250106,1
7_271_490_5_72_8,20250228,1
7_271_490_5_72_8,20250501,1
7_271_490_5_72_8,20250815,1
7_271_490_5_72_8,20250417,1
7_271_490_5_72_8,20250418,1
7_271_490_5_72_8,20251013,1
7_271_490_5_72_8,20251101,1
7_271_490_5_72_8,20251206,1
7_271_490_5_72_8,20251208,1
7_271_490_5_72_8,20251225,1
7_271_490_5_278_8,20250101,1
7_271_490_5_278_8,20250106,1
7_271_490_5_278_8,20250228,1
7_271_490_5_278_8,20250501,1
7_271_490_5_278_8,20250815,1
7_271_490_5_278_8,20250417,1
7_271_490_5_278_8,20250418,1
7_271_490_5_278_8,20251013,1
7_271_490_5_278_8,20251101,1
7_271_490_5_278_8,20251206,1
7_271_490_5_278_8,20251208,1
7_271_490_5_278_8,20251225,1
7_271_490_5_279_8,20250101,1
7_271_490_5_279_8,20250106,1
7_271_490_5_279_8,20250228,1
